Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tyler Woessner",,0.0455,0.0525,0,4.71942,1,0,0,0,,1,4.44,1.0364,0.5645,0.52438,0.133,0.464,0.0269,0.0437,0.7636,6.8724,4.176,1.64569,1.197,0.171982,0.104505,0.06747747212648392,0.263561,1.5004,0.297592,0.712144,0.441006,,4.86004,-0.00522323,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tyler Woessner","sa3020171",681216
"Luis Curvelo","TEX",1.3062,1.4365,0,4.55441,28,0,0,0.6445,,28,122.164,27.5988,15.1576,14.1693,4.09733,11.6525,0.7613,1.3433,24.475,7.86696,3.74545,2.10041,1.317,0.200345,0.0953841,0.10496136546134949,0.25281,1.40183,0.291596,0.718892,0.387828,,4.68166,-0.00522956,-0.0755043,999,,,,,,,98.2,3.507142857142857,101,3.607142857142857,7.84,6.43,5.57,4.93,4.4,3.93,3.48,3.01,2.47,5.7,5.38,5.17,4.99,4.83,4.68,4.52,4.34,4.1,"Luis Curvelo","24710",681168
"James Meeker",,0.0453,0.0526,0,4.77702,1,0,0,0,,1,4.374,1.0813,0.5685,0.53078,0.152444,0.334,0.0265,0.0457,0.6964,6.2676,3.006,2.08503,1.372,0.159214,0.0763603,0.08285322040319443,0.270711,1.4153,0.295301,0.704564,0.409007,,4.86321,-0.00524881,-0.0470039,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"James Meeker","29891",703231
"Will Stewart",,0.046,0.052,0,4.60575,1,0,0,0,,1,4.474,1.03,0.5531,0.51175,0.122333,0.5152,0.0271,0.0409,0.7657,6.8913,4.6368,1.48622,1.101,0.171144,0.115154,0.055990152060985565,0.262896,1.5452,0.299573,0.722087,0.454988,,4.86237,-0.00524944,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Will Stewart","sa875247",663489
"Matt Barnes",,0.0449,0.0531,0,4.86162,1,0,0,0,,1,4.435,1.042,0.5782,0.54018,0.142667,0.4348,0.0281,0.043,0.7803,7.0227,3.9132,1.79462,1.284,0.175941,0.0980383,0.07790304720401764,0.263318,1.4768,0.296396,0.703644,0.408008,,4.8626,-0.00525206,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Matt Barnes","12863",598264
"Trey McGough","NYM",0.0518,0.0568,0.0324,4.43997,0.6248,0.0798,0,0,,1,4.401,0.9943,0.5321,0.49333,0.136111,0.4603,0.0163,0.0357,0.7979,7.1811,4.1427,1.73343,1.225,0.1813,0.10459,0.07670983672142029,0.254622,1.4546,0.288856,0.7298,0.419467,,4.79678,-0.00526363,-0.0496207,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Trey McGough","sa1170436",690736
"Justin Armbruester","NYM",0.0479,0.05,0,4.51413,1,0,0,0,,1,4.331,0.9469,0.5321,0.50157,0.166444,0.3836,0.0263,0.0524,0.9047,8.1423,3.4524,2.35845,1.498,0.208889,0.0885708,0.12031863629817963,0.243107,1.3305,0.276379,0.727486,0.306644,,4.79751,-0.00527194,-0.0496207,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Justin Armbruester","sa3017548",701859
"Tanner Dodson",,0.0463,0.0548,0.0085,4.64391,0.8912,0.0232,0,0,,1,4.485,1.0637,0.5615,0.51599,0.109556,0.5037,0.0242,0.0505,0.6776,6.0984,4.5333,1.34525,0.986,0.151081,0.112308,0.03877369314432144,0.270606,1.5674,0.303515,0.711375,0.520997,,4.86676,-0.00528861,-0.0470039,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Tanner Dodson","sa3007008",663541
"Vin Timpanelli",,0.0454,0.0526,0,4.74048,1,0,0,0,,1,4.454,1.0232,0.5663,0.52672,0.133111,0.4842,0.027,0.0492,0.7999,7.1991,4.3578,1.652,1.198,0.179591,0.108711,0.07088010013103485,0.26098,1.5074,0.297929,0.712391,0.434012,,4.86598,-0.00528998,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Vin Timpanelli","sa3014814",695935
"Brady Puckett",,0.0456,0.0524,0,4.69692,1,0,0,0,,1,4.446,1.0258,0.5621,0.52188,0.131444,0.4754,0.027,0.049,0.7755,6.9795,4.2786,1.63126,1.183,0.174426,0.106928,0.06749887764453888,0.261577,1.5012,0.296669,0.712964,0.443005,,4.86611,-0.00529148,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brady Puckett","sa829632",657252
"Ryan Smith",,0.0458,0.0521,0,4.65876,1,0,0,0,,1,4.46,1.0198,0.5566,0.51764,0.132444,0.4963,0.0271,0.0436,0.8049,7.2441,4.4667,1.6218,1.192,0.180471,0.111278,0.06919282674789429,0.260146,1.5161,0.297495,0.721061,0.419991,,4.86681,-0.00529934,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ryan Smith","sa1159711",686768
"Jose Montilla",,0.0478,0.0612,0.0305,4.81239,0.6133,0.0823,0,0,,1,4.379,1.0845,0.5737,0.53471,0.150889,0.35,0.0159,0.0367,0.6947,6.2523,3.15,1.98486,1.358,0.158644,0.0799269,0.07871659845113754,0.271648,1.4345,0.296694,0.703696,0.42301,,4.86739,-0.00530583,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jose Montilla","sa3003102",673387
"Anthony Maldonado","HOU",0.0469,0.051,0,4.62123,1,0,0,0,,1,4.361,0.9729,0.5478,0.51347,0.156889,0.4319,0.036,0.0361,0.9011,8.1099,3.8871,2.08636,1.412,0.206627,0.0990369,0.10758998990058899,0.24991,1.4048,0.287833,0.723112,0.367483,,4.77649,-0.00531246,-0.0485034,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Anthony Maldonado","26034",687424
"Tyler Thornburg",,0.0452,0.0527,0,4.81626,1,0,0,0,,1,4.417,1.026,0.5707,0.53514,0.150778,0.4302,0.026,0.0419,0.8209,7.3881,3.8718,1.90818,1.357,0.18585,0.0973964,0.08845371752977371,0.260083,1.4562,0.294368,0.711182,0.375,,4.86975,-0.00533227,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tyler Thornburg","10688",592804
"Mark McLaughlin","CHW",0.0432,0.0547,0,4.85874,1,0,0,0,,1,4.464,1.049,0.5797,0.53986,0.144222,0.4804,0.0271,0.0404,0.7447,6.7023,4.3236,1.55017,1.298,0.166823,0.107616,0.059206992387771606,0.266028,1.5294,0.296233,0.715411,0.433616,,5.08302,-0.00533301,-0.0473908,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Mark McLaughlin","sa3020604",687202
"Dakota Donovan",,0.0454,0.0525,0,4.75236,1,0,0,0,,1,4.427,1.018,0.5653,0.52804,0.143667,0.445,0.0269,0.0531,0.8131,7.3179,4.005,1.82719,1.293,0.183668,0.10052,0.08314885199069977,0.259106,1.463,0.294177,0.711406,0.401998,,4.8709,-0.00534525,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Dakota Donovan","sa3014783",668660
"Jesús Broca","MIL",0.0457,0.0523,0,4.53591,1,0,0,0,,1,4.45,1.012,0.5446,0.50399,0.127889,0.4979,0.027,0.0457,0.7782,7.0038,4.4811,1.56296,1.151,0.174876,0.111888,0.0629887580871582,0.259062,1.5099,0.294673,0.725323,0.448395,,4.87209,-0.00535598,-0.0468347,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jesus Broca","sa3022905",695871
"Drew Strotman",,0.046,0.0519,0,4.75722,1,0,0,0,,1,4.456,1.0177,0.5689,0.52858,0.132778,0.4863,0.027,0.0638,0.8149,7.3341,4.3767,1.67571,1.195,0.182877,0.109134,0.07374326139688492,0.260555,1.504,0.29914,0.709424,0.452898,,4.88175,-0.00536154,-0.0484939,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Drew Strotman","sa3004584",675977
"Adam McKillican","COL",0.0418,0.0561,0,5.49576,1,0,0,0,,1,4.5,1.1299,0.6485,0.61064,0.166,0.4316,0.0273,0.0448,0.7847,7.0623,3.8844,1.81812,1.494,0.174378,0.0959111,0.07846665382385254,0.280818,1.5615,0.313678,0.686931,0.406396,,5.15294,-0.00536484,-0.0344493,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Adam McKillican","sa3017687",688015
"Brendan Hardy","COL",0.0421,0.0558,0,5.41773,1,0,0,0,,1,4.521,1.0849,0.6398,0.60197,0.159778,0.4923,0.0274,0.0507,0.8431,7.5879,4.4307,1.71257,1.438,0.186485,0.108892,0.07759344577789307,0.272725,1.5772,0.310953,0.692569,0.405399,,5.15505,-0.00537729,-0.0344398,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brendan Hardy","sa3008290",682132
"Justin King","MIA",0.0447,0.0532,0,4.58793,1,0,0,0,,1,4.478,0.9497,0.5469,0.50977,0.130556,0.5742,0.0272,0.0465,0.9183,8.2647,5.1678,1.59927,1.175,0.205069,0.128227,0.07684233784675598,0.246208,1.5239,0.291672,0.728494,0.39044,,4.85786,-0.00538475,-0.0449574,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Justin King","sa3018278",659381
"Manuel Genao","MIA",0.0462,0.066,0.0401,4.82148,0.5003,0.1063,0,0,,1,4.428,1.0645,0.5764,0.53572,0.136667,0.4137,0.013,0.0524,0.7261,6.5349,3.7233,1.75514,1.23,0.163979,0.0934282,0.07055104523897171,0.268684,1.4782,0.299385,0.700772,0.447216,,4.8579,-0.00538526,-0.0449574,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Manuel Genao","sa3024519",808510
"Steven Pérez","CLE",0.045,0.0529,0,4.5873,1,0,0,0,,1,4.405,1.0016,0.5462,0.5097,0.144778,0.4483,0.0267,0.0388,0.8393,7.5537,4.0347,1.87218,1.303,0.190533,0.101771,0.08876276016235352,0.255647,1.4499,0.29205,0.724577,0.390587,,4.79995,-0.00539942,-0.0495622,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Steven Perez","sa3008362",682897
"Scott Kobos",,0.0461,0.0519,0,4.61871,1,0,0,0,,1,4.458,0.9785,0.5503,0.51319,0.136556,0.5276,0.0271,0.0425,0.8718,7.8462,4.7484,1.65239,1.229,0.195559,0.118349,0.07720950245857239,0.251678,1.5061,0.292388,0.726887,0.392005,,4.87706,-0.00541436,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Scott Kobos","sa3014856",677040
"Zach Hart",,0.0465,0.0571,0.0151,4.80114,0.8038,0.0418,0,0,,1,4.406,1.0315,0.5701,0.53346,0.150889,0.4125,0.0213,0.0477,0.8,7.2,3.7125,1.93939,1.358,0.181571,0.0936223,0.0879482626914978,0.261417,1.444,0.294036,0.7089,0.391998,,4.87729,-0.00541697,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Zach Hart","sa3009997",687161
"Robinson Martínez","NYM",0.0475,0.0504,0,4.53609,1,0,0,0,,1,4.435,0.9535,0.541,0.50401,0.136333,0.5201,0.0269,0.0453,0.8966,8.0694,4.6809,1.7239,1.227,0.202165,0.117272,0.08489289879798889,0.246408,1.4736,0.288073,0.727041,0.397129,,4.81047,-0.00541859,-0.0496207,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Robinson Martinez","sa873188",660822
"Austin Brice",,0.0446,0.0533,0,4.81968,1,0,0,0,,1,4.488,1.0151,0.5738,0.53552,0.129444,0.5186,0.0264,0.0529,0.8395,7.5555,4.6674,1.61878,1.165,0.187054,0.115553,0.07150178402662277,0.259185,1.5337,0.300471,0.709734,0.410223,,4.85341,-0.00542024,-0.0442872,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Austin Brice","17237",592169
"Austin Schulfer","PHI",0.0476,0.0585,0.0216,4.8087,0.7155,0.0605,0,0,,1,4.414,1.0478,0.5746,0.5343,0.145889,0.4276,0.0188,0.0468,0.7267,6.5403,3.8484,1.69949,1.313,0.164635,0.0968736,0.06776167452335358,0.265966,1.4754,0.294068,0.708647,0.445295,,5.00149,-0.00542681,-0.0442271,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Austin Schulfer","sa3007585",662165
"Theo McDowell",,0.0454,0.0526,0,4.7592,1,0,0,0,,1,4.456,1.0025,0.5669,0.5288,0.137667,0.509,0.027,0.0402,0.847,7.623,4.581,1.66405,1.239,0.190081,0.114228,0.07585278153419495,0.256604,1.5115,0.29596,0.716275,0.410007,,4.8784,-0.00542945,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Theo McDowell","sa3007809",681875
"Joe Smith",,0.0448,0.0531,0,4.84434,1,0,0,0,,1,4.413,1.116,0.5792,0.53826,0.142444,0.3605,0.0285,0.041,0.6558,5.9022,3.2445,1.81914,1.282,0.148606,0.0816905,0.06691592931747437,0.2782,1.4765,0.302981,0.70262,0.454004,,4.87981,-0.00543519,-0.0470039,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Joe Smith","3281",501925
"Michael Flynn","SDP",0.0467,0.0544,0.0085,4.6476,0.8879,0.0239,0,0,,1,4.393,0.9754,0.5508,0.5164,0.153444,0.4397,0.0236,0.056,0.8877,7.9893,3.9573,2.01888,1.381,0.202071,0.100091,0.10198041796684265,0.250276,1.4151,0.287784,0.720083,0.366613,,4.84161,-0.00544535,-0.0496255,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Michael Flynn","sa3006803",663901
"Jacob Webb","BOS",0.0449,0.053,0,4.92984,1,0,0,0,,1,4.44,1.0564,0.5864,0.54776,0.143667,0.4387,0.0269,0.0447,0.7615,6.8535,3.9483,1.73581,1.293,0.171509,0.0988063,0.07270271331071854,0.266997,1.4951,0.299116,0.702259,0.419083,,4.93,-0.00546056,-0.044127,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jacob Webb","sa3017547",701288
"Cole Ayers","NYY",0.0477,0.0535,0.0088,4.6251,0.8862,0.0242,0,0,,1,4.432,1.0182,0.5539,0.5139,0.141889,0.4559,0.0237,0.0424,0.7743,6.9687,4.1031,1.6984,1.277,0.174707,0.102866,0.07184114307165146,0.25884,1.4741,0.290409,0.721468,0.43852,,4.92599,-0.00546139,-0.0499466,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cole Ayers","sa3018791",681408
"Edgar Portes","BAL",0.0468,0.0512,0,4.74327,1,0,0,0,,1,4.415,0.9939,0.563,0.52703,0.151667,0.4681,0.0268,0.0389,0.8835,7.9515,4.2129,1.88742,1.365,0.200113,0.106025,0.09408833086490631,0.254324,1.462,0.293172,0.719392,0.386227,,4.8608,-0.00546907,-0.0495773,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Edgar Portes","sa3015386",691341
"Chay Yeager","TOR",0.0467,0.0535,0.0056,4.734,0.9241,0.0161,0,0,,1,4.441,1.015,0.5645,0.526,0.142556,0.4619,0.0248,0.046,0.8046,7.2414,4.1571,1.74194,1.283,0.181175,0.104008,0.07716730237007141,0.258066,1.4769,0.292184,0.714307,0.414163,,4.90286,-0.00547147,-0.0494579,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chay Yeager","sa3023254",807410
"Bryan Pope",,0.0453,0.0526,0,4.75794,1,0,0,0,,1,4.423,1.0496,0.5679,0.52866,0.140333,0.4272,0.0268,0.0434,0.7442,6.6978,3.8448,1.74204,1.263,0.168257,0.096586,0.07167082279920578,0.26556,1.4768,0.296384,0.709893,0.428004,,4.88287,-0.00547959,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Bryan Pope","sa3017532",675276
"Elieser Hernández","ATL",0.0491,0.0584,0.0248,4.8132,0.6636,0.0716,0,0,,1,4.354,1.0232,0.567,0.5348,0.173333,0.3569,0.035,0.0422,0.9066,8.1594,3.2121,2.54021,1.56,0.208222,0.0819706,0.1262517124414444,0.258717,1.3801,0.295609,0.714855,0.341491,,4.77257,-0.00548554,-0.0456668,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Elieser Hernandez","16933",622694
"Cooper Adams","BOS",0.0451,0.056,0.0074,4.98807,0.892,0.023,0,0,,1,4.44,1.0722,0.5928,0.55423,0.146111,0.4153,0.0239,0.0504,0.7483,6.7347,3.7377,1.80183,1.315,0.168536,0.093536,0.07500000298023224,0.269783,1.4875,0.300689,0.69738,0.418473,,4.93508,-0.00550716,-0.0441174,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cooper Adams","sa3023457",822416
"Cristian Charle",,0.0454,0.0525,0,4.76469,1,0,0,0,,1,4.421,1.0096,0.5658,0.52941,0.147556,0.4569,0.0268,0.0408,0.8304,7.4736,4.1121,1.81747,1.328,0.187831,0.103348,0.08448314666748047,0.257334,1.4665,0.29268,0.714885,0.386997,,4.88566,-0.00551089,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cristian Charle","sa3006407",680606
"Sal Romano",,0.0449,0.053,0,4.85325,1,0,0,0,,1,4.419,1.0588,0.5769,0.53925,0.146556,0.4133,0.0287,0.0412,0.759,6.831,3.7197,1.83644,1.319,0.171758,0.0935279,0.0782303661108017,0.26707,1.4721,0.298222,0.706594,0.407008,,4.88586,-0.00551314,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Sal Romano","13690",607219
"Jared Shuster","STL",0.0464,0.0545,0.0086,4.4658,0.8945,0.0225,0,0,,1,4.381,1.0534,0.535,0.4962,0.13,0.3795,0.0232,0.0345,0.6939,6.2451,3.4155,1.82846,1.17,0.158388,0.0866241,0.07176443934440613,0.265541,1.4329,0.293786,0.717803,0.417658,,4.67934,-0.00551696,-0.0484206,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jared Shuster","27472",694363
"Matt Russell",,0.0454,0.0525,0,4.71933,1,0,0,0,,1,4.464,1.0332,0.5657,0.52437,0.127,0.4916,0.0271,0.0502,0.7615,6.8535,4.4244,1.54902,1.143,0.170587,0.110125,0.06046146899461746,0.263424,1.5248,0.298711,0.712027,0.458001,,4.88854,-0.00554319,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Matt Russell","sa3017256",677066
"Charles Hall",,0.0453,0.0526,0,4.75596,1,0,0,0,,1,4.464,1.0154,0.568,0.52844,0.132889,0.5102,0.0271,0.0418,0.8143,7.3287,4.5918,1.59604,1.196,0.182415,0.114292,0.0681227445602417,0.25956,1.5256,0.297662,0.714864,0.431007,,4.89009,-0.00556065,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Charles Hall","sa1170906",687205
"Aaron Fletcher",,0.0456,0.0523,0,4.70394,1,0,0,0,,1,4.444,1.0301,0.5604,0.52266,0.140333,0.4543,0.0263,0.0498,0.7908,7.1172,4.0887,1.7407,1.263,0.177948,0.102228,0.07572007924318314,0.261453,1.4844,0.295725,0.717428,0.402996,,4.89017,-0.00556152,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Aaron Fletcher","22052",667465
"Wyatt Mills","LAD",0.048,0.05,0,4.85577,1,0,0,0,,1,4.409,1.021,0.5763,0.53953,0.160222,0.431,0.0279,0.0571,0.8025,7.2225,3.879,1.86195,1.442,0.182014,0.0977546,0.08425947278738022,0.260399,1.452,0.290982,0.713291,0.401786,,5.07733,-0.00557421,-0.0461848,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Wyatt Mills","20010",670090
"Abdiel Mendoza","SEA",0.0512,0.059,0.0383,4.38579,0.5663,0.0923,0,0,,1,4.348,1.0351,0.5281,0.48731,0.132889,0.3499,0.0145,0.0503,0.7168,6.4512,3.1491,2.04859,1.196,0.164857,0.0804738,0.08438362181186676,0.262197,1.385,0.291213,0.714705,0.458398,,4.62969,-0.00557495,-0.0553582,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Abdiel Mendoza","sa916829",665959
"Randy Wynne",,0.0446,0.0534,0,4.94847,1,0,0,0,,1,4.331,1.1353,0.5858,0.54983,0.176556,0.2324,0.0261,0.0396,0.577,5.193,2.0916,2.48279,1.589,0.133226,0.0536597,0.07956592366099358,0.279699,1.3677,0.29005,0.6978,0.375004,,5.09236,-0.00557599,-0.0470039,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Randy Wynne","25804",691094
"Blake Taylor",,0.0458,0.0522,0,4.66218,1,0,0,0,,1,4.454,1.0393,0.5576,0.51802,0.133111,0.4713,0.0275,0.0383,0.7503,6.7527,4.2417,1.59198,1.198,0.168455,0.105815,0.06264031678438187,0.263487,1.5106,0.296044,0.719656,0.424994,,4.89378,-0.00560205,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Blake Taylor","16418",642130
"Nate Fisher",,0.0459,0.0521,0,4.68252,1,0,0,0,,1,4.378,1.035,0.5548,0.52028,0.157111,0.3674,0.0265,0.0494,0.7665,6.8985,3.3066,2.08628,1.414,0.17508,0.0839196,0.0911603569984436,0.261284,1.4024,0.289008,0.71682,0.358016,,4.89498,-0.00561551,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nate Fisher","25512",688010
"Tyler Brown",,0.0458,0.0521,0,4.82085,1,0,0,0,,1,4.419,1.0209,0.5732,0.53565,0.148889,0.4522,0.0268,0.0426,0.8252,7.4268,4.0698,1.82486,1.34,0.186739,0.102331,0.0844082459807396,0.260155,1.4731,0.295586,0.711577,0.408639,,4.90469,-0.00561975,-0.0484939,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tyler Brown","sa3014450",675973
"Austin Pruitt","ATH",0.0454,0.0525,0,4.98537,1,0,0,0,,1,4.39,1.096,0.5903,0.55393,0.170667,0.3286,0.027,0.0381,0.7069,6.3621,2.9574,2.15125,1.536,0.161025,0.0748519,0.08617312461137772,0.272413,1.4246,0.294155,0.703655,0.384534,,5.0401,-0.00562847,-0.0450803,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Austin Pruitt","15290",643493
"Blake Goldsberry",,0.0463,0.0565,0.0126,4.78935,0.8318,0.0358,0,0,,1,4.408,1.0178,0.5683,0.53215,0.151889,0.432,0.022,0.0418,0.8172,7.3548,3.888,1.89167,1.367,0.18539,0.0980036,0.08738657087087631,0.258706,1.4498,0.292033,0.712522,0.383989,,4.89669,-0.00563472,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Blake Goldsberry","sa3014978",688910
"Victor Castaneda",,0.0474,0.0506,0,4.5774,1,0,0,0,,1,4.399,0.9803,0.5445,0.5086,0.146,0.4497,0.0267,0.0469,0.8466,7.6194,4.0473,1.88259,1.314,0.192453,0.102228,0.09022504091262817,0.251204,1.43,0.286721,0.722503,0.383215,,4.82974,-0.00563663,-0.0496207,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Victor Castaneda","sa978399",674810
"Jacob Kostyshock",,0.0452,0.0527,0,4.79412,1,0,0,0,,1,4.456,1.0164,0.5708,0.53268,0.138778,0.4783,0.027,0.057,0.8236,7.4124,4.3047,1.72193,1.249,0.184829,0.107338,0.07749101519584656,0.259239,1.4947,0.296662,0.710468,0.412991,,4.89795,-0.00564881,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jacob Kostyshock","sa3011245",686783
"Jimmy Nelson",,0.0455,0.0537,0.0036,4.80024,0.953,0.01,0,0,,1,4.457,0.9886,0.5701,0.53336,0.141,0.5079,0.0247,0.0507,0.8725,7.8525,4.5711,1.71786,1.269,0.195759,0.113956,0.08180391043424606,0.253591,1.4965,0.293806,0.713109,0.389018,,4.89894,-0.00564981,-0.0470039,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jimmy Nelson","10547",519076
"Yaya Chentouf",,0.0447,0.0533,0,4.76883,1,0,0,0,,1,4.44,1.0325,0.5675,0.52987,0.140111,0.4394,0.0269,0.0498,0.7754,6.9786,3.9546,1.76468,1.261,0.17464,0.098964,0.07567566633224487,0.261339,1.4719,0.294005,0.708919,0.399918,,4.87338,-0.00565757,-0.0483831,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Yaya Chentouf","sa3006950",663506
"Robby Ahlstrom","TEX",0.0459,0.0521,0,4.6971,1,0,0,0,,1,4.46,0.996,0.5595,0.5219,0.141667,0.5161,0.0271,0.0419,0.8391,7.5519,4.6449,1.62585,1.275,0.188139,0.115717,0.07242152094841003,0.255254,1.5121,0.292456,0.725091,0.397758,,4.9726,-0.00566523,-0.0492908,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Robby Ahlstrom","sa3018193",695239
"Nick Frasso","LAD",0.0517,0.0577,0.0307,4.87629,0.5935,0.0865,0,0,,1,4.406,1.0387,0.5805,0.54181,0.161,0.4151,0.0154,0.0497,0.7677,6.9093,3.7359,1.84943,1.449,0.17424,0.0942124,0.08002723008394241,0.263549,1.4538,0.291353,0.710925,0.424092,,5.08714,-0.00567129,-0.0461754,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nick Frasso","sa3014492",693308
